college_name,district,tier,branch,category,cutoff,fees,placement_rate
Sri Ramakrishna College of Engineering,Tiruchirappalli,Tier 3,ECE,BC,150.5,61751,44
Sri Ramakrishna College of Engineering,Tiruchirappalli,Tier 3,EEE,BC,148.0,59898,43
Sri Ramakrishna College of Engineering,Tiruchirappalli,Tier 3,MECH,BC,146.5,58957,40
Sri Ramakrishna College of Engineering,Tiruchirappalli,Tier 3,CIVIL,BC,144.0,59633,40
Sri Ramakrishna College of Engineering,Tiruchirappalli,Tier 3,AI & DS,BC,152.0,63635,49
Sri Ramakrishna College of Engineering,Tiruchirappalli,Tier 3,AI & ML,BC,151.5,64026,48
Sri Ramakrishna Engineering College (Autonomous),Erode,Tier 3,CSE,BC,175.0,90757,70
Sri Ramakrishna Engineering College (Autonomous),Erode,Tier 3,IT,BC,173.5,89837,70
Sri Ramakrishna Engineering College (Autonomous),Erode,Tier 3,ECE,BC,171.0,89524,63
Sri Ramakrishna Engineering College (Autonomous),Erode,Tier 3,EEE,BC,169.0,87592,61
Sri Ramakrishna Engineering College (Autonomous),Erode,Tier 3,MECH,BC,167.0,86408,55
Sri Ramakrishna Engineering College (Autonomous),Erode,Tier 3,CIVIL,BC,167.5,85254,53
Sri Ramakrishna Engineering College (Autonomous),Erode,Tier 3,AI & DS,BC,173.5,91673,70
Sri Ramakrishna Engineering College (Autonomous),Erode,Tier 3,AI & ML,BC,174.5,92371,68
Sri Ramakrishna Institute of Technology (Autonomous),Erode,Tier 2,CSE,BC,182.5,94602,68
Sri Ramakrishna Institute of Technology (Autonomous),Erode,Tier 2,IT,BC,181.0,94523,68
Sri Ramakrishna Institute of Technology (Autonomous),Erode,Tier 2,ECE,BC,180.0,93030,62
Sri Ramakrishna Institute of Technology (Autonomous),Erode,Tier 2,EEE,BC,177.5,92785,59
Sri Ramakrishna Institute of Technology (Autonomous),Erode,Tier 2,MECH,BC,177.0,90924,54
Sri Ramakrishna Institute of Technology (Autonomous),Erode,Tier 2,CIVIL,BC,173.5,92450,52
Sri Ramakrishna Institute of Technology (Autonomous),Erode,Tier 2,AI & DS,BC,181.5,95214,66
Sri Ramakrishna Institute of Technology (Autonomous),Erode,Tier 2,AI & ML,BC,181.5,96442,65
Sri Ramanujar Engineering College,Chennai,Tier 3,CSE,BC,160.5,61457,50
Sri Ramanujar Engineering College,Chennai,Tier 3,IT,BC,159.0,60888,50
Sri Ramanujar Engineering College,Chennai,Tier 3,ECE,BC,158.0,61074,43
Sri Ramanujar Engineering College,Chennai,Tier 3,EEE,BC,155.5,58172,40
Sri Ramanujar Engineering College,Chennai,Tier 3,MECH,BC,153.0,57706,40
Sri Ramanujar Engineering College,Chennai,Tier 3,CIVIL,BC,152.5,59060,40
Sri Ramanujar Engineering College,Chennai,Tier 3,AI & DS,BC,159.0,62727,50
Sri Ramanujar Engineering College,Chennai,Tier 3,AI & ML,BC,159.0,62624,49
Sri Ranganathar Institute of Engineering and Technology,Erode,Tier 3,CSE,BC,172.0,73872,70
Sri Ranganathar Institute of Engineering and Technology,Erode,Tier 3,IT,BC,170.0,73986,68
Sri Ranganathar Institute of Engineering and Technology,Erode,Tier 3,ECE,BC,169.0,75030,64
Sri Ranganathar Institute of Engineering and Technology,Erode,Tier 3,EEE,BC,167.0,72867,62
Sri Ranganathar Institute of Engineering and Technology,Erode,Tier 3,MECH,BC,165.0,73520,59
Sri Ranganathar Institute of Engineering and Technology,Erode,Tier 3,CIVIL,BC,165.5,70353,57
Sri Ranganathar Institute of Engineering and Technology,Erode,Tier 3,AI & DS,BC,171.5,76880,70
Sri Ranganathar Institute of Engineering and Technology,Erode,Tier 3,AI & ML,BC,171.0,77293,69
Sri Sai Ram Engineering College (Autonomous),Chennai,Tier 3,CSE,BC,175.0,88965,70
Sri Sai Ram Engineering College (Autonomous),Chennai,Tier 3,IT,BC,173.5,87980,68
Sri Sai Ram Engineering College (Autonomous),Chennai,Tier 3,ECE,BC,171.0,89292,63
Sri Sai Ram Engineering College (Autonomous),Chennai,Tier 3,EEE,BC,170.0,86564,59
Sri Sai Ram Engineering College (Autonomous),Chennai,Tier 3,MECH,BC,168.5,87154,57
Sri Sai Ram Engineering College (Autonomous),Chennai,Tier 3,CIVIL,BC,167.0,84012,52
Sri Sai Ram Engineering College (Autonomous),Chennai,Tier 3,AI & DS,BC,174.0,90470,68
Sri Sai Ram Engineering College (Autonomous),Chennai,Tier 3,AI & ML,BC,174.5,90060,67
Sri Sai Ram Institute of Technology (Autonomous),Chennai,Tier 2,CSE,BC,184.0,110732,80
Sri Sai Ram Institute of Technology (Autonomous),Chennai,Tier 2,IT,BC,182.5,110682,79
Sri Sai Ram Institute of Technology (Autonomous),Chennai,Tier 2,ECE,BC,181.5,110011,72
Sri Sai Ram Institute of Technology (Autonomous),Chennai,Tier 2,EEE,BC,179.0,107971,71
Sri Sai Ram Institute of Technology (Autonomous),Chennai,Tier 2,MECH,BC,178.0,106558,65
Sri Sai Ram Institute of Technology (Autonomous),Chennai,Tier 2,CIVIL,BC,177.5,106823,67
Sri Sai Ram Institute of Technology (Autonomous),Chennai,Tier 2,AI & DS,BC,183.0,111373,80
Sri Sai Ram Institute of Technology (Autonomous),Chennai,Tier 2,AI & ML,BC,182.5,110948,77
Sri Sai Ranganathan Engineering College,Erode,Tier 3,CSE,BC,153.5,58169,63
Sri Sai Ranganathan Engineering College,Erode,Tier 3,IT,BC,152.0,58615,62
Sri Sai Ranganathan Engineering College,Erode,Tier 3,ECE,BC,150.0,57661,56
Sri Sai Ranganathan Engineering College,Erode,Tier 3,EEE,BC,149.0,58998,56
Sri Sai Ranganathan Engineering College,Erode,Tier 3,MECH,BC,146.5,57404,53
Sri Sai Ranganathan Engineering College,Erode,Tier 3,CIVIL,BC,144.0,55413,51
Sri Sai Ranganathan Engineering College,Erode,Tier 3,AI & DS,BC,152.5,61084,62
Sri Sai Ranganathan Engineering College,Erode,Tier 3,AI & ML,BC,152.5,59290,62
Sri Shakthi Institute of Engineering and Technology (Autonomous),Erode,Tier 2,CSE,BC,180.5,90881,70
Sri Shakthi Institute of Engineering and Technology (Autonomous),Erode,Tier 2,IT,BC,179.0,92021,69
Sri Shakthi Institute of Engineering and Technology (Autonomous),Erode,Tier 2,ECE,BC,178.0,89958,65
Sri Shakthi Institute of Engineering and Technology (Autonomous),Erode,Tier 2,EEE,BC,174.5,90266,61
Sri Shakthi Institute of Engineering and Technology (Autonomous),Erode,Tier 2,MECH,BC,175.5,87890,60
Sri Shakthi Institute of Engineering and Technology (Autonomous),Erode,Tier 2,CIVIL,BC,174.0,89112,58
Sri Shakthi Institute of Engineering and Technology (Autonomous),Erode,Tier 2,AI & DS,BC,179.0,93722,68
Sri Shakthi Institute of Engineering and Technology (Autonomous),Erode,Tier 2,AI & ML,BC,179.5,92652,67
Sri Shanmugha College of Engineering and Technology,Salem,Tier 3,CSE,BC,166.0,62884,50
Sri Shanmugha College of Engineering and Technology,Salem,Tier 3,IT,BC,164.0,62885,48
Sri Shanmugha College of Engineering and Technology,Salem,Tier 3,ECE,BC,162.5,63308,43
Sri Shanmugha College of Engineering and Technology,Salem,Tier 3,EEE,BC,161.5,61695,41
Sri Shanmugha College of Engineering and Technology,Salem,Tier 3,MECH,BC,161.0,59045,40
Sri Shanmugha College of Engineering and Technology,Salem,Tier 3,CIVIL,BC,158.5,58364,40
Sri Shanmugha College of Engineering and Technology,Salem,Tier 3,AI & DS,BC,164.5,64750,49
Sri Shanmugha College of Engineering and Technology,Salem,Tier 3,AI & ML,BC,165.0,63503,47
Sri Venkateswara College of Engineering (Autonomous),Kanchipuram,Tier 3,CSE,BC,175.0,90285,70
Sri Venkateswara College of Engineering (Autonomous),Kanchipuram,Tier 3,IT,BC,173.0,90441,69
Sri Venkateswara College of Engineering (Autonomous),Kanchipuram,Tier 3,ECE,BC,171.5,89958,62
Sri Venkateswara College of Engineering (Autonomous),Kanchipuram,Tier 3,EEE,BC,170.5,89523,60
Sri Venkateswara College of Engineering (Autonomous),Kanchipuram,Tier 3,MECH,BC,168.5,88273,55
Sri Venkateswara College of Engineering (Autonomous),Kanchipuram,Tier 3,CIVIL,BC,166.0,86686,52
Sri Venkateswara College of Engineering (Autonomous),Kanchipuram,Tier 3,AI & DS,BC,173.5,90669,68
Sri Venkateswara College of Engineering (Autonomous),Kanchipuram,Tier 3,AI & ML,BC,173.5,90540,69
Sri Venkateswara College of Engineering and Technology,Karur,Tier 3,CSE,BC,157.0,70249,50
Sri Venkateswara College of Engineering and Technology,Karur,Tier 3,IT,BC,155.5,70088,49
Sri Venkateswara College of Engineering and Technology,Karur,Tier 3,ECE,BC,155.0,70255,46
Sri Venkateswara College of Engineering and Technology,Karur,Tier 3,EEE,BC,153.0,69179,42
Sri Venkateswara College of Engineering and Technology,Karur,Tier 3,MECH,BC,150.5,67784,40
Sri Venkateswara College of Engineering and Technology,Karur,Tier 3,CIVIL,BC,148.0,66523,40
Sri Venkateswara College of Engineering and Technology,Karur,Tier 3,AI & DS,BC,156.0,71443,50
Sri Venkateswara College of Engineering and Technology,Karur,Tier 3,AI & ML,BC,156.0,72317,47
Sri Venkateswara Institute of Science and Technology,Namakkal,Tier 3,CSE,BC,167.0,54660,65
Sri Venkateswara Institute of Science and Technology,Namakkal,Tier 3,IT,BC,166.0,53433,63
Sri Venkateswara Institute of Science and Technology,Namakkal,Tier 3,ECE,BC,165.0,53552,61
Sri Venkateswara Institute of Science and Technology,Namakkal,Tier 3,EEE,BC,162.5,53027,58
Sri Venkateswara Institute of Science and Technology,Namakkal,Tier 3,MECH,BC,160.5,50172,53
Sri Venkateswara Institute of Science and Technology,Namakkal,Tier 3,CIVIL,BC,158.5,50000,50
Sri Venkateswara Institute of Science and Technology,Namakkal,Tier 3,AI & DS,BC,166.0,55265,65
Sri Venkateswara Institute of Science and Technology,Namakkal,Tier 3,AI & ML,BC,166.5,54721,62
Sri Venkateswaraa College of Technology,Chengalpattu,Tier 2,CSE,BC,179.5,98657,80
Sri Venkateswaraa College of Technology,Chengalpattu,Tier 2,IT,BC,178.5,99410,80
Sri Venkateswaraa College of Technology,Chengalpattu,Tier 2,ECE,BC,177.0,99337,74
Sri Venkateswaraa College of Technology,Chengalpattu,Tier 2,EEE,BC,175.0,100039,69
Sri Venkateswaraa College of Technology,Chengalpattu,Tier 2,MECH,BC,172.0,98010,65
Sri Venkateswaraa College of Technology,Chengalpattu,Tier 2,CIVIL,BC,171.0,97852,68
Sri Venkateswaraa College of Technology,Chengalpattu,Tier 2,AI & DS,BC,179.0,101552,79
Sri Venkateswaraa College of Technology,Chengalpattu,Tier 2,AI & ML,BC,179.0,101000,77
Sriram Engineering College,Karur,Tier 3,CSE,BC,162.0,68161,50
Sriram Engineering College,Karur,Tier 3,IT,BC,161.0,68723,48
Sriram Engineering College,Karur,Tier 3,ECE,BC,159.5,68546,44
Sriram Engineering College,Karur,Tier 3,EEE,BC,157.0,66672,43
Sriram Engineering College,Karur,Tier 3,MECH,BC,157.0,66051,40
Sriram Engineering College,Karur,Tier 3,CIVIL,BC,153.0,65539,40
Sriram Engineering College,Karur,Tier 3,AI & DS,BC,160.5,69989,50
Sriram Engineering College,Karur,Tier 3,AI & ML,BC,160.5,69193,47
SRM Madurai College for Engineering and Technology (formerly Madurai Institute of Engineering and Technology),Madurai,Tier 2,CSE,BC,187.0,112559,83
SRM Madurai College for Engineering and Technology (formerly Madurai Institute of Engineering and Technology),Madurai,Tier 2,IT,BC,185.0,114389,83
SRM Madurai College for Engineering and Technology (formerly Madurai Institute of Engineering and Technology),Madurai,Tier 2,ECE,BC,185.0,111660,78
SRM Madurai College for Engineering and Technology (formerly Madurai Institute of Engineering and Technology),Madurai,Tier 2,EEE,BC,182.5,113372,75
SRM Madurai College for Engineering and Technology (formerly Madurai Institute of Engineering and Technology),Madurai,Tier 2,MECH,BC,179.5,109596,71
SRM Madurai College for Engineering and Technology (formerly Madurai Institute of Engineering and Technology),Madurai,Tier 2,CIVIL,BC,179.5,109425,71
SRM Madurai College for Engineering and Technology (formerly Madurai Institute of Engineering and Technology),Madurai,Tier 2,AI & DS,BC,186.0,115590,82
SRM Madurai College for Engineering and Technology (formerly Madurai Institute of Engineering and Technology),Madurai,Tier 2,AI & ML,BC,186.0,114940,82
SRM TRP Engineering College,Erode,Tier 2,CSE,BC,181.5,114884,82
SRM TRP Engineering College,Erode,Tier 2,IT,BC,180.0,113966,82
SRM TRP Engineering College,Erode,Tier 2,ECE,BC,179.5,114789,75
SRM TRP Engineering College,Erode,Tier 2,EEE,BC,176.0,111788,71
SRM TRP Engineering College,Erode,Tier 2,MECH,BC,174.5,112199,69
SRM TRP Engineering College,Erode,Tier 2,CIVIL,BC,175.0,110757,66
SRM TRP Engineering College,Erode,Tier 2,AI & DS,BC,180.5,115449,82
SRM TRP Engineering College,Erode,Tier 2,AI & ML,BC,180.5,115544,79
SRM Valliammai Engineering College (Autonomous),Chengalpattu,Tier 2,CSE,BC,180.0,104069,85
SRM Valliammai Engineering College (Autonomous),Chengalpattu,Tier 2,IT,BC,178.0,104069,84
SRM Valliammai Engineering College (Autonomous),Chengalpattu,Tier 2,ECE,BC,176.0,102871,78
SRM Valliammai Engineering College (Autonomous),Chengalpattu,Tier 2,EEE,BC,175.5,100898,78
SRM Valliammai Engineering College (Autonomous),Chengalpattu,Tier 2,MECH,BC,175.0,99532,74
SRM Valliammai Engineering College (Autonomous),Chengalpattu,Tier 2,CIVIL,BC,172.0,100145,67
SRM Valliammai Engineering College (Autonomous),Chengalpattu,Tier 2,AI & DS,BC,179.5,105302,83
SRM Valliammai Engineering College (Autonomous),Chengalpattu,Tier 2,AI & ML,BC,179.5,105410,84
SSM Institute of Engineering and Technology,Madurai,Tier 3,CSE,BC,167.5,65728,51
SSM Institute of Engineering and Technology,Madurai,Tier 3,IT,BC,165.5,65128,51
SSM Institute of Engineering and Technology,Madurai,Tier 3,ECE,BC,165.5,63343,44
SSM Institute of Engineering and Technology,Madurai,Tier 3,EEE,BC,162.5,63239,42
SSM Institute of Engineering and Technology,Madurai,Tier 3,MECH,BC,161.5,64039,40
SSM Institute of Engineering and Technology,Madurai,Tier 3,CIVIL,BC,161.5,60767,40
SSM Institute of Engineering and Technology,Madurai,Tier 3,AI & DS,BC,166.0,66495,49
SSM Institute of Engineering and Technology,Madurai,Tier 3,AI & ML,BC,166.5,66570,50
SSN College of Engineering,Chennai,Tier 1,CSE,BC,190.0,100861,88
SSN College of Engineering,Chennai,Tier 1,IT,BC,189.0,100831,88
SSN College of Engineering,Chennai,Tier 1,ECE,BC,187.0,99718,80
SSN College of Engineering,Chennai,Tier 1,EEE,BC,185.5,97609,81
SSN College of Engineering,Chennai,Tier 1,MECH,BC,182.5,98892,75
SSN College of Engineering,Chennai,Tier 1,CIVIL,BC,181.0,98085,71
SSN College of Engineering,Chennai,Tier 1,AI & DS,BC,188.5,100908,88
SSN College of Engineering,Chennai,Tier 1,AI & ML,BC,189.0,100962,85
St. Anne's College of Engineering and Technology,Tiruchirappalli,Tier 3,CSE,BC,164.0,64555,57
St. Anne's College of Engineering and Technology,Tiruchirappalli,Tier 3,IT,BC,163.0,62837,55
St. Anne's College of Engineering and Technology,Tiruchirappalli,Tier 3,ECE,BC,161.5,63429,52
St. Anne's College of Engineering and Technology,Tiruchirappalli,Tier 3,EEE,BC,158.5,62135,48
St. Anne's College of Engineering and Technology,Tiruchirappalli,Tier 3,MECH,BC,158.5,59787,47
St. Anne's College of Engineering and Technology,Tiruchirappalli,Tier 3,CIVIL,BC,156.0,60233,44
St. Anne's College of Engineering and Technology,Tiruchirappalli,Tier 3,AI & DS,BC,162.5,64261,57
St. Anne's College of Engineering and Technology,Tiruchirappalli,Tier 3,AI & ML,BC,163.0,65071,55
St. Joseph College of Engineering,Chennai,Tier 3,CSE,BC,173.5,64924,66
St. Joseph College of Engineering,Chennai,Tier 3,IT,BC,172.0,65747,66
St. Joseph College of Engineering,Chennai,Tier 3,ECE,BC,170.5,63182,60
St. Joseph College of Engineering,Chennai,Tier 3,EEE,BC,169.5,62618,59
St. Joseph College of Engineering,Chennai,Tier 3,MECH,BC,168.0,62141,53
St. Joseph College of Engineering,Chennai,Tier 3,CIVIL,BC,166.5,61942,53
St. Joseph College of Engineering,Chennai,Tier 3,AI & DS,BC,173.0,66564,66
St. Joseph College of Engineering,Chennai,Tier 3,AI & ML,BC,172.5,65349,65
St. Joseph's College of Engineering and Technology,Thanjavur,Tier 3,CSE,BC,173.5,88655,55
St. Joseph's College of Engineering and Technology,Thanjavur,Tier 3,IT,BC,171.5,89612,53
St. Joseph's College of Engineering and Technology,Thanjavur,Tier 3,ECE,BC,170.0,89672,48
St. Joseph's College of Engineering and Technology,Thanjavur,Tier 3,EEE,BC,168.5,89264,45
St. Joseph's College of Engineering and Technology,Thanjavur,Tier 3,MECH,BC,166.5,85687,42
St. Joseph's College of Engineering and Technology,Thanjavur,Tier 3,CIVIL,BC,164.5,84637,40
St. Joseph's College of Engineering and Technology,Thanjavur,Tier 3,AI & DS,BC,172.5,90531,55
St. Joseph's College of Engineering and Technology,Thanjavur,Tier 3,AI & ML,BC,172.5,90659,54
St. Joseph's Institute of Technology (Autonomous),Chennai,Tier 2,CSE,BC,187.5,116860,71
St. Joseph's Institute of Technology (Autonomous),Chennai,Tier 2,IT,BC,186.5,115514,70
St. Joseph's Institute of Technology (Autonomous),Chennai,Tier 2,ECE,BC,184.0,116136,63
St. Joseph's Institute of Technology (Autonomous),Chennai,Tier 2,EEE,BC,183.0,114445,62
St. Joseph's Institute of Technology (Autonomous),Chennai,Tier 2,MECH,BC,181.0,112521,58
St. Joseph's Institute of Technology (Autonomous),Chennai,Tier 2,CIVIL,BC,180.0,111732,58
St. Joseph's Institute of Technology (Autonomous),Chennai,Tier 2,AI & DS,BC,186.5,118309,70
St. Joseph's Institute of Technology (Autonomous),Chennai,Tier 2,AI & ML,BC,187.0,117139,69
St. Michael College of Engineering & Technology,Madurai,Tier 3,CSE,BC,174.5,62753,66
St. Michael College of Engineering & Technology,Madurai,Tier 3,IT,BC,172.5,61469,65
St. Michael College of Engineering & Technology,Madurai,Tier 3,ECE,BC,172.5,62762,59
St. Michael College of Engineering & Technology,Madurai,Tier 3,EEE,BC,170.0,62237,58
St. Michael College of Engineering & Technology,Madurai,Tier 3,MECH,BC,169.0,58405,54
St. Michael College of Engineering & Technology,Madurai,Tier 3,CIVIL,BC,165.5,57912,51
St. Michael College of Engineering & Technology,Madurai,Tier 3,AI & DS,BC,173.5,64146,65
St. Michael College of Engineering & Technology,Madurai,Tier 3,AI & ML,BC,173.0,62997,63
St. Mother Theresa Engineering College,Namakkal,Tier 3,CSE,BC,168.5,89357,68
St. Mother Theresa Engineering College,Namakkal,Tier 3,IT,BC,167.5,90651,66
St. Mother Theresa Engineering College,Namakkal,Tier 3,ECE,BC,164.5,88171,60
St. Mother Theresa Engineering College,Namakkal,Tier 3,EEE,BC,163.5,88452,61
St. Mother Theresa Engineering College,Namakkal,Tier 3,MECH,BC,162.5,86481,54
St. Mother Theresa Engineering College,Namakkal,Tier 3,CIVIL,BC,160.5,86308,53
St. Mother Theresa Engineering College,Namakkal,Tier 3,AI & DS,BC,168.0,91349,68
St. Mother Theresa Engineering College,Namakkal,Tier 3,AI & ML,BC,168.0,91504,66
St. Peter's College of Engineering and Technology,Namakkal,Tier 3,CSE,BC,159.5,66496,57
St. Peter's College of Engineering and Technology,Namakkal,Tier 3,IT,BC,157.5,67677,57
St. Peter's College of Engineering and Technology,Namakkal,Tier 3,ECE,BC,156.0,67783,51
St. Peter's College of Engineering and Technology,Namakkal,Tier 3,EEE,BC,154.5,65792,46
St. Peter's College of Engineering and Technology,Namakkal,Tier 3,MECH,BC,154.0,63850,42
St. Peter's College of Engineering and Technology,Namakkal,Tier 3,CIVIL,BC,152.5,62910,42
St. Peter's College of Engineering and Technology,Namakkal,Tier 3,AI & DS,BC,158.5,68188,57
St. Peter's College of Engineering and Technology,Namakkal,Tier 3,AI & ML,BC,158.5,68896,55
St. Xavier's Catholic College of Engineering (Autonomous),Tirunelveli,Tier 2,CSE,BC,183.5,98270,82
St. Xavier's Catholic College of Engineering (Autonomous),Tirunelveli,Tier 2,IT,BC,182.5,97710,80
St. Xavier's Catholic College of Engineering (Autonomous),Tirunelveli,Tier 2,ECE,BC,181.0,96926,78
St. Xavier's Catholic College of Engineering (Autonomous),Tirunelveli,Tier 2,EEE,BC,178.5,97426,74
St. Xavier's Catholic College of Engineering (Autonomous),Tirunelveli,Tier 2,MECH,BC,178.5,95894,67
St. Xavier's Catholic College of Engineering (Autonomous),Tirunelveli,Tier 2,CIVIL,BC,175.5,94411,70
St. Xavier's Catholic College of Engineering (Autonomous),Tirunelveli,Tier 2,AI & DS,BC,183.0,100239,80
St. Xavier's Catholic College of Engineering (Autonomous),Tirunelveli,Tier 2,AI & ML,BC,182.5,99812,81
Star Lion College of Engineering and Technology,Tiruchirappalli,Tier 3,CSE,BC,166.5,82502,53
Star Lion College of Engineering and Technology,Tiruchirappalli,Tier 3,IT,BC,165.0,80948,52
Star Lion College of Engineering and Technology,Tiruchirappalli,Tier 3,ECE,BC,163.5,80454,46
Star Lion College of Engineering and Technology,Tiruchirappalli,Tier 3,EEE,BC,161.5,81542,44
Star Lion College of Engineering and Technology,Tiruchirappalli,Tier 3,MECH,BC,159.5,80284,40
Star Lion College of Engineering and Technology,Tiruchirappalli,Tier 3,CIVIL,BC,159.0,79324,40
Star Lion College of Engineering and Technology,Tiruchirappalli,Tier 3,AI & DS,BC,165.5,84241,52
Star Lion College of Engineering and Technology,Tiruchirappalli,Tier 3,AI & ML,BC,166.0,82882,50
Stella Mary's College of Engineering,Tirunelveli,Tier 3,CSE,BC,169.5,57949,50
Stella Mary's College of Engineering,Tirunelveli,Tier 3,IT,BC,168.5,57351,49
Stella Mary's College of Engineering,Tirunelveli,Tier 3,ECE,BC,166.0,56934,42
Stella Mary's College of Engineering,Tirunelveli,Tier 3,EEE,BC,165.0,55488,43
Stella Mary's College of Engineering,Tirunelveli,Tier 3,MECH,BC,163.0,55393,40
Stella Mary's College of Engineering,Tirunelveli,Tier 3,CIVIL,BC,162.0,53997,40
Stella Mary's College of Engineering,Tirunelveli,Tier 3,AI & DS,BC,168.5,59238,49
Stella Mary's College of Engineering,Tirunelveli,Tier 3,AI & ML,BC,168.0,58425,47
Studyworld College of Engineering,Erode,Tier 3,CSE,BC,151.0,75297,60
Studyworld College of Engineering,Erode,Tier 3,IT,BC,149.0,75331,59
Studyworld College of Engineering,Erode,Tier 3,ECE,BC,148.0,73209,55
Studyworld College of Engineering,Erode,Tier 3,EEE,BC,145.0,72273,51
Studyworld College of Engineering,Erode,Tier 3,MECH,BC,145.0,72853,46
Studyworld College of Engineering,Erode,Tier 3,CIVIL,BC,142.5,70116,45
Studyworld College of Engineering,Erode,Tier 3,AI & DS,BC,150.0,76826,60
Studyworld College of Engineering,Erode,Tier 3,AI & ML,BC,150.5,76385,58
Sudharsan Engineering College,Tiruchirappalli,Tier 3,CSE,BC,152.5,72382,50
Sudharsan Engineering College,Tiruchirappalli,Tier 3,IT,BC,151.0,73408,50
Sudharsan Engineering College,Tiruchirappalli,Tier 3,ECE,BC,150.0,70994,45
Sudharsan Engineering College,Tiruchirappalli,Tier 3,EEE,BC,148.0,72080,42
Sudharsan Engineering College,Tiruchirappalli,Tier 3,MECH,BC,146.5,71237,40
Sudharsan Engineering College,Tiruchirappalli,Tier 3,CIVIL,BC,142.5,68366,40
Sudharsan Engineering College,Tiruchirappalli,Tier 3,AI & DS,BC,151.5,73902,48
Sudharsan Engineering College,Tiruchirappalli,Tier 3,AI & ML,BC,151.0,74798,48
Suguna College of Engineering,Erode,Tier 3,CSE,BC,175.0,80933,65
Suguna College of Engineering,Erode,Tier 3,IT,BC,174.0,80042,65
Suguna College of Engineering,Erode,Tier 3,ECE,BC,171.0,79742,59
Suguna College of Engineering,Erode,Tier 3,EEE,BC,170.0,78140,56
Suguna College of Engineering,Erode,Tier 3,MECH,BC,167.5,78619,50
Suguna College of Engineering,Erode,Tier 3,CIVIL,BC,167.0,76356,51
Suguna College of Engineering,Erode,Tier 3,AI & DS,BC,174.0,81744,64
Suguna College of Engineering,Erode,Tier 3,AI & ML,BC,174.0,81430,62
Sun College of Engineering and Technology,Tirunelveli,Tier 3,CSE,BC,164.0,88030,50
Sun College of Engineering and Technology,Tirunelveli,Tier 3,IT,BC,162.5,88972,48
Sun College of Engineering and Technology,Tirunelveli,Tier 3,ECE,BC,160.0,89084,44
Sun College of Engineering and Technology,Tirunelveli,Tier 3,EEE,BC,158.5,86757,42
Sun College of Engineering and Technology,Tirunelveli,Tier 3,MECH,BC,156.5,86182,40
Sun College of Engineering and Technology,Tirunelveli,Tier 3,CIVIL,BC,155.0,84161,40
Sun College of Engineering and Technology,Tirunelveli,Tier 3,AI & DS,BC,163.5,89210,49
Sun College of Engineering and Technology,Tirunelveli,Tier 3,AI & ML,BC,163.0,89074,49
Surya College of Engineering,Erode,Tier 3,CSE,BC,165.5,60876,50
Surya College of Engineering,Erode,Tier 3,IT,BC,164.0,61124,49
Surya College of Engineering,Erode,Tier 3,ECE,BC,162.0,61077,43
Surya College of Engineering,Erode,Tier 3,EEE,BC,159.5,58863,41
Surya College of Engineering,Erode,Tier 3,MECH,BC,159.5,59093,40
Surya College of Engineering,Erode,Tier 3,CIVIL,BC,157.0,56617,40
Surya College of Engineering,Erode,Tier 3,AI & DS,BC,164.5,62468,50
Surya College of Engineering,Erode,Tier 3,AI & ML,BC,165.0,62657,49
Surya Engineering College,Erode,Tier 3,CSE,BC,170.5,81452,50
Surya Engineering College,Erode,Tier 3,IT,BC,168.5,80741,49
Surya Engineering College,Erode,Tier 3,ECE,BC,167.0,80440,43
Surya Engineering College,Erode,Tier 3,EEE,BC,165.0,78745,42
Surya Engineering College,Erode,Tier 3,MECH,BC,163.5,77437,40
Surya Engineering College,Erode,Tier 3,CIVIL,BC,160.5,76862,40
Surya Engineering College,Erode,Tier 3,AI & DS,BC,169.0,81869,48
Surya Engineering College,Erode,Tier 3,AI & ML,BC,170.0,81556,49
Syed Ammal Engineering College,Madurai,Tier 3,CSE,BC,159.0,86429,53
Syed Ammal Engineering College,Madurai,Tier 3,IT,BC,157.5,86805,52
Syed Ammal Engineering College,Madurai,Tier 3,ECE,BC,155.5,86387,47
Syed Ammal Engineering College,Madurai,Tier 3,EEE,BC,153.0,86099,43
Syed Ammal Engineering College,Madurai,Tier 3,MECH,BC,151.5,83235,40
Syed Ammal Engineering College,Madurai,Tier 3,CIVIL,BC,149.0,82242,40
Syed Ammal Engineering College,Madurai,Tier 3,AI & DS,BC,158.0,87845,52
Syed Ammal Engineering College,Madurai,Tier 3,AI & ML,BC,157.5,87947,50
T.J. Institute of Technology,Chennai,Tier 2,CSE,BC,188.5,97917,71
T.J. Institute of Technology,Chennai,Tier 2,IT,BC,187.0,98581,69
T.J. Institute of Technology,Chennai,Tier 2,ECE,BC,185.0,98372,64
T.J. Institute of Technology,Chennai,Tier 2,EEE,BC,183.5,95881,60
T.J. Institute of Technology,Chennai,Tier 2,MECH,BC,182.5,95258,57
T.J. Institute of Technology,Chennai,Tier 2,CIVIL,BC,181.0,93385,53
T.J. Institute of Technology,Chennai,Tier 2,AI & DS,BC,187.5,99004,71
T.J. Institute of Technology,Chennai,Tier 2,AI & ML,BC,187.5,99943,68
T.J.S. Engineering College,Karur,Tier 3,CSE,BC,168.0,63450,51
T.J.S. Engineering College,Karur,Tier 3,IT,BC,166.5,65250,50
T.J.S. Engineering College,Karur,Tier 3,ECE,BC,164.5,64584,45
T.J.S. Engineering College,Karur,Tier 3,EEE,BC,163.0,63190,41
