college_name,district,tier,branch,category,cutoff,fees,placement_rate
Universal College of Engineering & Technology,Pudukkottai,Tier 3,EEE,ST,133.7,70143,61
Universal College of Engineering & Technology,Pudukkottai,Tier 3,MECH,OC,150.4,69892,58
Universal College of Engineering & Technology,Pudukkottai,Tier 3,MECH,BC,147.5,69892,58
Universal College of Engineering & Technology,Pudukkottai,Tier 3,MECH,BCM,146.8,69892,58
Universal College of Engineering & Technology,Pudukkottai,Tier 3,MECH,MBC,144.5,69892,58
Universal College of Engineering & Technology,Pudukkottai,Tier 3,MECH,SC,138.0,69892,58
Universal College of Engineering & Technology,Pudukkottai,Tier 3,MECH,ST,134.3,69892,58
Universal College of Engineering & Technology,Pudukkottai,Tier 3,CIVIL,OC,145.9,68868,50
Universal College of Engineering & Technology,Pudukkottai,Tier 3,CIVIL,BC,143.0,68868,50
Universal College of Engineering & Technology,Pudukkottai,Tier 3,CIVIL,BCM,142.2,68868,50
Universal College of Engineering & Technology,Pudukkottai,Tier 3,CIVIL,MBC,139.2,68868,50
Universal College of Engineering & Technology,Pudukkottai,Tier 3,CIVIL,SC,137.6,68868,50
Universal College of Engineering & Technology,Pudukkottai,Tier 3,CIVIL,ST,129.2,68868,50
Universal College of Engineering & Technology,Pudukkottai,Tier 3,AI & DS,OC,154.3,72633,66
Universal College of Engineering & Technology,Pudukkottai,Tier 3,AI & DS,BC,151.5,72633,66
Universal College of Engineering & Technology,Pudukkottai,Tier 3,AI & DS,BCM,150.9,72633,66
Universal College of Engineering & Technology,Pudukkottai,Tier 3,AI & DS,MBC,149.1,72633,66
Universal College of Engineering & Technology,Pudukkottai,Tier 3,AI & DS,SC,143.6,72633,66
Universal College of Engineering & Technology,Pudukkottai,Tier 3,AI & DS,ST,137.7,72633,66
Universal College of Engineering & Technology,Pudukkottai,Tier 3,AI & ML,OC,154.3,72629,65
Universal College of Engineering & Technology,Pudukkottai,Tier 3,AI & ML,BC,152.0,72629,65
Universal College of Engineering & Technology,Pudukkottai,Tier 3,AI & ML,BCM,151.2,72629,65
Universal College of Engineering & Technology,Pudukkottai,Tier 3,AI & ML,MBC,148.5,72629,65
Universal College of Engineering & Technology,Pudukkottai,Tier 3,AI & ML,SC,142.1,72629,65
Universal College of Engineering & Technology,Pudukkottai,Tier 3,AI & ML,ST,142.8,72629,65
Unnamalai Institute of Technology,Karur,Tier 2,CSE,OC,190.7,117816,84
Unnamalai Institute of Technology,Karur,Tier 2,CSE,BC,188.5,117816,84
Unnamalai Institute of Technology,Karur,Tier 2,CSE,BCM,187.9,117816,84
Unnamalai Institute of Technology,Karur,Tier 2,CSE,MBC,185.6,117816,84
Unnamalai Institute of Technology,Karur,Tier 2,CSE,SC,179.8,117816,84
Unnamalai Institute of Technology,Karur,Tier 2,CSE,ST,176.3,117816,84
Unnamalai Institute of Technology,Karur,Tier 2,IT,OC,189.7,117998,84
Unnamalai Institute of Technology,Karur,Tier 2,IT,BC,187.0,117998,84
Unnamalai Institute of Technology,Karur,Tier 2,IT,BCM,186.1,117998,84
Unnamalai Institute of Technology,Karur,Tier 2,IT,MBC,183.3,117998,84
Unnamalai Institute of Technology,Karur,Tier 2,IT,SC,177.6,117998,84
Unnamalai Institute of Technology,Karur,Tier 2,IT,ST,175.2,117998,84
Unnamalai Institute of Technology,Karur,Tier 2,ECE,OC,186.3,116841,80
Unnamalai Institute of Technology,Karur,Tier 2,ECE,BC,184.5,116841,80
Unnamalai Institute of Technology,Karur,Tier 2,ECE,BCM,184.0,116841,80
Unnamalai Institute of Technology,Karur,Tier 2,ECE,MBC,182.0,116841,80
Unnamalai Institute of Technology,Karur,Tier 2,ECE,SC,176.1,116841,80
Unnamalai Institute of Technology,Karur,Tier 2,ECE,ST,174.3,116841,80
Unnamalai Institute of Technology,Karur,Tier 2,EEE,OC,185.6,116910,75
Unnamalai Institute of Technology,Karur,Tier 2,EEE,BC,183.0,116910,75
Unnamalai Institute of Technology,Karur,Tier 2,EEE,BCM,182.1,116910,75
Unnamalai Institute of Technology,Karur,Tier 2,EEE,MBC,179.8,116910,75
Unnamalai Institute of Technology,Karur,Tier 2,EEE,SC,173.2,116910,75
Unnamalai Institute of Technology,Karur,Tier 2,EEE,ST,174.8,116910,75
Unnamalai Institute of Technology,Karur,Tier 2,MECH,OC,185.1,115298,74
Unnamalai Institute of Technology,Karur,Tier 2,MECH,BC,182.5,115298,74
Unnamalai Institute of Technology,Karur,Tier 2,MECH,BCM,181.5,115298,74
Unnamalai Institute of Technology,Karur,Tier 2,MECH,MBC,179.6,115298,74
Unnamalai Institute of Technology,Karur,Tier 2,MECH,SC,175.4,115298,74
Unnamalai Institute of Technology,Karur,Tier 2,MECH,ST,169.7,115298,74
Unnamalai Institute of Technology,Karur,Tier 2,CIVIL,OC,183.6,115184,69
Unnamalai Institute of Technology,Karur,Tier 2,CIVIL,BC,181.0,115184,69
Unnamalai Institute of Technology,Karur,Tier 2,CIVIL,BCM,180.4,115184,69
Unnamalai Institute of Technology,Karur,Tier 2,CIVIL,MBC,178.2,115184,69
Unnamalai Institute of Technology,Karur,Tier 2,CIVIL,SC,174.0,115184,69
Unnamalai Institute of Technology,Karur,Tier 2,CIVIL,ST,166.4,115184,69
Unnamalai Institute of Technology,Karur,Tier 2,AI & DS,OC,190.7,118836,82
Unnamalai Institute of Technology,Karur,Tier 2,AI & DS,BC,188.0,118836,82
Unnamalai Institute of Technology,Karur,Tier 2,AI & DS,BCM,187.3,118836,82
Unnamalai Institute of Technology,Karur,Tier 2,AI & DS,MBC,186.0,118836,82
Unnamalai Institute of Technology,Karur,Tier 2,AI & DS,SC,182.3,118836,82
Unnamalai Institute of Technology,Karur,Tier 2,AI & DS,ST,174.5,118836,82
Unnamalai Institute of Technology,Karur,Tier 2,AI & ML,OC,189.8,119730,83
Unnamalai Institute of Technology,Karur,Tier 2,AI & ML,BC,187.5,119730,83
Unnamalai Institute of Technology,Karur,Tier 2,AI & ML,BCM,186.9,119730,83
Unnamalai Institute of Technology,Karur,Tier 2,AI & ML,MBC,184.2,119730,83
Unnamalai Institute of Technology,Karur,Tier 2,AI & ML,SC,182.1,119730,83
Unnamalai Institute of Technology,Karur,Tier 2,AI & ML,ST,173.6,119730,83
V V College of Engineering,Salem,Tier 3,CSE,OC,169.5,82071,66
V V College of Engineering,Salem,Tier 3,CSE,BC,167.5,82071,66
V V College of Engineering,Salem,Tier 3,CSE,BCM,166.7,82071,66
V V College of Engineering,Salem,Tier 3,CSE,MBC,164.2,82071,66
V V College of Engineering,Salem,Tier 3,CSE,SC,161.7,82071,66
V V College of Engineering,Salem,Tier 3,CSE,ST,152.6,82071,66
V V College of Engineering,Salem,Tier 3,IT,OC,167.0,81730,65
V V College of Engineering,Salem,Tier 3,IT,BC,165.5,81730,65
V V College of Engineering,Salem,Tier 3,IT,BCM,164.5,81730,65
V V College of Engineering,Salem,Tier 3,IT,MBC,162.1,81730,65
V V College of Engineering,Salem,Tier 3,IT,SC,158.8,81730,65
V V College of Engineering,Salem,Tier 3,IT,ST,150.6,81730,65
V V College of Engineering,Salem,Tier 3,ECE,OC,166.1,81426,58
V V College of Engineering,Salem,Tier 3,ECE,BC,164.0,81426,58
V V College of Engineering,Salem,Tier 3,ECE,BCM,163.2,81426,58
V V College of Engineering,Salem,Tier 3,ECE,MBC,160.1,81426,58
V V College of Engineering,Salem,Tier 3,ECE,SC,158.2,81426,58
V V College of Engineering,Salem,Tier 3,ECE,ST,155.5,81426,58
V V College of Engineering,Salem,Tier 3,EEE,OC,164.1,79966,55
V V College of Engineering,Salem,Tier 3,EEE,BC,162.5,79966,55
V V College of Engineering,Salem,Tier 3,EEE,BCM,161.8,79966,55
V V College of Engineering,Salem,Tier 3,EEE,MBC,159.6,79966,55
V V College of Engineering,Salem,Tier 3,EEE,SC,154.6,79966,55
V V College of Engineering,Salem,Tier 3,EEE,ST,152.2,79966,55
V V College of Engineering,Salem,Tier 3,MECH,OC,164.4,80425,55
V V College of Engineering,Salem,Tier 3,MECH,BC,162.0,80425,55
V V College of Engineering,Salem,Tier 3,MECH,BCM,161.1,80425,55
V V College of Engineering,Salem,Tier 3,MECH,MBC,159.5,80425,55
V V College of Engineering,Salem,Tier 3,MECH,SC,156.8,80425,55
V V College of Engineering,Salem,Tier 3,MECH,ST,149.9,80425,55
V V College of Engineering,Salem,Tier 3,CIVIL,OC,163.1,77642,52
V V College of Engineering,Salem,Tier 3,CIVIL,BC,161.0,77642,52
V V College of Engineering,Salem,Tier 3,CIVIL,BCM,160.2,77642,52
V V College of Engineering,Salem,Tier 3,CIVIL,MBC,159.0,77642,52
V V College of Engineering,Salem,Tier 3,CIVIL,SC,153.0,77642,52
V V College of Engineering,Salem,Tier 3,CIVIL,ST,151.0,77642,52
V V College of Engineering,Salem,Tier 3,AI & DS,OC,168.7,84351,66
V V College of Engineering,Salem,Tier 3,AI & DS,BC,167.0,84351,66
V V College of Engineering,Salem,Tier 3,AI & DS,BCM,166.3,84351,66
V V College of Engineering,Salem,Tier 3,AI & DS,MBC,164.9,84351,66
V V College of Engineering,Salem,Tier 3,AI & DS,SC,157.5,84351,66
V V College of Engineering,Salem,Tier 3,AI & DS,ST,158.7,84351,66
V V College of Engineering,Salem,Tier 3,AI & ML,OC,168.4,84219,63
V V College of Engineering,Salem,Tier 3,AI & ML,BC,166.0,84219,63
V V College of Engineering,Salem,Tier 3,AI & ML,BCM,165.2,84219,63
V V College of Engineering,Salem,Tier 3,AI & ML,MBC,162.0,84219,63
V V College of Engineering,Salem,Tier 3,AI & ML,SC,157.4,84219,63
V V College of Engineering,Salem,Tier 3,AI & ML,ST,153.4,84219,63
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,CSE,OC,170.9,79874,50
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,CSE,BC,168.5,79874,50
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,CSE,BCM,167.9,79874,50
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,CSE,MBC,166.2,79874,50
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,CSE,SC,160.0,79874,50
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,CSE,ST,156.9,79874,50
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,IT,OC,169.3,80011,48
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,IT,BC,166.5,80011,48
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,IT,BCM,165.7,80011,48
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,IT,MBC,163.2,80011,48
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,IT,SC,159.8,80011,48
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,IT,ST,153.4,80011,48
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,ECE,OC,168.5,78705,44
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,ECE,BC,166.0,78705,44
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,ECE,BCM,165.2,78705,44
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,ECE,MBC,163.1,78705,44
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,ECE,SC,159.6,78705,44
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,ECE,ST,154.8,78705,44
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,EEE,OC,166.2,76942,41
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,EEE,BC,163.5,76942,41
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,EEE,BCM,162.8,76942,41
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,EEE,MBC,160.8,76942,41
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,EEE,SC,153.9,76942,41
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,EEE,ST,150.6,76942,41
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,MECH,OC,164.8,75410,40
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,MECH,BC,163.0,75410,40
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,MECH,BCM,162.3,75410,40
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,MECH,MBC,160.6,75410,40
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,MECH,SC,153.5,75410,40
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,MECH,ST,152.2,75410,40
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,CIVIL,OC,162.7,74873,40
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,CIVIL,BC,160.0,74873,40
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,CIVIL,BCM,159.2,74873,40
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,CIVIL,MBC,157.5,74873,40
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,CIVIL,SC,151.7,74873,40
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,CIVIL,ST,151.8,74873,40
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,AI & DS,OC,170.7,81153,50
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,AI & DS,BC,168.0,81153,50
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,AI & DS,BCM,167.2,81153,50
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,AI & DS,MBC,164.1,81153,50
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,AI & DS,SC,158.2,81153,50
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,AI & DS,ST,159.6,81153,50
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,AI & ML,OC,169.2,81226,49
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,AI & ML,BC,167.0,81226,49
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,AI & ML,BCM,166.4,81226,49
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,AI & ML,MBC,163.8,81226,49
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,AI & ML,SC,159.3,81226,49
V.S.B. College of Engineering Technical Campus,Erode,Tier 3,AI & ML,ST,156.3,81226,49
V.S.B. Engineering College (Autonomous),Karur,Tier 3,CSE,OC,177.9,86412,70
V.S.B. Engineering College (Autonomous),Karur,Tier 3,CSE,BC,175.0,86412,70
V.S.B. Engineering College (Autonomous),Karur,Tier 3,CSE,BCM,174.4,86412,70
V.S.B. Engineering College (Autonomous),Karur,Tier 3,CSE,MBC,171.3,86412,70
V.S.B. Engineering College (Autonomous),Karur,Tier 3,CSE,SC,167.5,86412,70
V.S.B. Engineering College (Autonomous),Karur,Tier 3,CSE,ST,162.0,86412,70
V.S.B. Engineering College (Autonomous),Karur,Tier 3,IT,OC,175.0,86596,69
V.S.B. Engineering College (Autonomous),Karur,Tier 3,IT,BC,173.0,86596,69
V.S.B. Engineering College (Autonomous),Karur,Tier 3,IT,BCM,172.1,86596,69
V.S.B. Engineering College (Autonomous),Karur,Tier 3,IT,MBC,169.4,86596,69
V.S.B. Engineering College (Autonomous),Karur,Tier 3,IT,SC,165.1,86596,69
V.S.B. Engineering College (Autonomous),Karur,Tier 3,IT,ST,161.5,86596,69
V.S.B. Engineering College (Autonomous),Karur,Tier 3,ECE,OC,175.3,86190,64
V.S.B. Engineering College (Autonomous),Karur,Tier 3,ECE,BC,173.0,86190,64
V.S.B. Engineering College (Autonomous),Karur,Tier 3,ECE,BCM,172.2,86190,64
V.S.B. Engineering College (Autonomous),Karur,Tier 3,ECE,MBC,169.6,86190,64
V.S.B. Engineering College (Autonomous),Karur,Tier 3,ECE,SC,164.6,86190,64
V.S.B. Engineering College (Autonomous),Karur,Tier 3,ECE,ST,165.0,86190,64
V.S.B. Engineering College (Autonomous),Karur,Tier 3,EEE,OC,173.2,86510,63
V.S.B. Engineering College (Autonomous),Karur,Tier 3,EEE,BC,170.5,86510,63
V.S.B. Engineering College (Autonomous),Karur,Tier 3,EEE,BCM,169.6,86510,63
V.S.B. Engineering College (Autonomous),Karur,Tier 3,EEE,MBC,167.2,86510,63
V.S.B. Engineering College (Autonomous),Karur,Tier 3,EEE,SC,163.7,86510,63
V.S.B. Engineering College (Autonomous),Karur,Tier 3,EEE,ST,157.6,86510,63
V.S.B. Engineering College (Autonomous),Karur,Tier 3,MECH,OC,172.8,84710,59
V.S.B. Engineering College (Autonomous),Karur,Tier 3,MECH,BC,170.0,84710,59
V.S.B. Engineering College (Autonomous),Karur,Tier 3,MECH,BCM,169.1,84710,59
V.S.B. Engineering College (Autonomous),Karur,Tier 3,MECH,MBC,167.3,84710,59
V.S.B. Engineering College (Autonomous),Karur,Tier 3,MECH,SC,161.2,84710,59
V.S.B. Engineering College (Autonomous),Karur,Tier 3,MECH,ST,159.3,84710,59
V.S.B. Engineering College (Autonomous),Karur,Tier 3,CIVIL,OC,171.2,83375,58
V.S.B. Engineering College (Autonomous),Karur,Tier 3,CIVIL,BC,169.0,83375,58
V.S.B. Engineering College (Autonomous),Karur,Tier 3,CIVIL,BCM,168.4,83375,58
V.S.B. Engineering College (Autonomous),Karur,Tier 3,CIVIL,MBC,165.2,83375,58
V.S.B. Engineering College (Autonomous),Karur,Tier 3,CIVIL,SC,163.8,83375,58
V.S.B. Engineering College (Autonomous),Karur,Tier 3,CIVIL,ST,156.3,83375,58
V.S.B. Engineering College (Autonomous),Karur,Tier 3,AI & DS,OC,175.3,88793,68
V.S.B. Engineering College (Autonomous),Karur,Tier 3,AI & DS,BC,173.5,88793,68
V.S.B. Engineering College (Autonomous),Karur,Tier 3,AI & DS,BCM,172.9,88793,68
V.S.B. Engineering College (Autonomous),Karur,Tier 3,AI & DS,MBC,171.1,88793,68
V.S.B. Engineering College (Autonomous),Karur,Tier 3,AI & DS,SC,164.8,88793,68
V.S.B. Engineering College (Autonomous),Karur,Tier 3,AI & DS,ST,159.5,88793,68
V.S.B. Engineering College (Autonomous),Karur,Tier 3,AI & ML,OC,175.8,88957,67
V.S.B. Engineering College (Autonomous),Karur,Tier 3,AI & ML,BC,173.5,88957,67
V.S.B. Engineering College (Autonomous),Karur,Tier 3,AI & ML,BCM,172.9,88957,67
V.S.B. Engineering College (Autonomous),Karur,Tier 3,AI & ML,MBC,169.8,88957,67
V.S.B. Engineering College (Autonomous),Karur,Tier 3,AI & ML,SC,166.2,88957,67
V.S.B. Engineering College (Autonomous),Karur,Tier 3,AI & ML,ST,162.7,88957,67
Vaigai College of Engineering,Madurai,Tier 3,CSE,OC,163.9,58239,50
Vaigai College of Engineering,Madurai,Tier 3,CSE,BC,161.5,58239,50
Vaigai College of Engineering,Madurai,Tier 3,CSE,BCM,160.5,58239,50
Vaigai College of Engineering,Madurai,Tier 3,CSE,MBC,158.1,58239,50
Vaigai College of Engineering,Madurai,Tier 3,CSE,SC,155.6,58239,50
Vaigai College of Engineering,Madurai,Tier 3,CSE,ST,151.8,58239,50
Vaigai College of Engineering,Madurai,Tier 3,IT,OC,162.1,58575,49
Vaigai College of Engineering,Madurai,Tier 3,IT,BC,159.5,58575,49
Vaigai College of Engineering,Madurai,Tier 3,IT,BCM,158.6,58575,49
Vaigai College of Engineering,Madurai,Tier 3,IT,MBC,157.1,58575,49
Vaigai College of Engineering,Madurai,Tier 3,IT,SC,150.3,58575,49
Vaigai College of Engineering,Madurai,Tier 3,IT,ST,146.0,58575,49
Vaigai College of Engineering,Madurai,Tier 3,ECE,OC,160.4,57339,44
Vaigai College of Engineering,Madurai,Tier 3,ECE,BC,157.5,57339,44
Vaigai College of Engineering,Madurai,Tier 3,ECE,BCM,156.7,57339,44
Vaigai College of Engineering,Madurai,Tier 3,ECE,MBC,155.3,57339,44
Vaigai College of Engineering,Madurai,Tier 3,ECE,SC,149.8,57339,44
Vaigai College of Engineering,Madurai,Tier 3,ECE,ST,143.2,57339,44
Vaigai College of Engineering,Madurai,Tier 3,EEE,OC,159.6,57337,40
Vaigai College of Engineering,Madurai,Tier 3,EEE,BC,157.5,57337,40
Vaigai College of Engineering,Madurai,Tier 3,EEE,BCM,156.5,57337,40
Vaigai College of Engineering,Madurai,Tier 3,EEE,MBC,155.1,57337,40
Vaigai College of Engineering,Madurai,Tier 3,EEE,SC,151.2,57337,40
Vaigai College of Engineering,Madurai,Tier 3,EEE,ST,144.7,57337,40
Vaigai College of Engineering,Madurai,Tier 3,MECH,OC,156.6,54791,40
Vaigai College of Engineering,Madurai,Tier 3,MECH,BC,154.0,54791,40
Vaigai College of Engineering,Madurai,Tier 3,MECH,BCM,153.4,54791,40
Vaigai College of Engineering,Madurai,Tier 3,MECH,MBC,150.1,54791,40
Vaigai College of Engineering,Madurai,Tier 3,MECH,SC,145.4,54791,40
Vaigai College of Engineering,Madurai,Tier 3,MECH,ST,139.5,54791,40
Vaigai College of Engineering,Madurai,Tier 3,CIVIL,OC,157.1,53732,40
Vaigai College of Engineering,Madurai,Tier 3,CIVIL,BC,155.0,53732,40
Vaigai College of Engineering,Madurai,Tier 3,CIVIL,BCM,154.0,53732,40
Vaigai College of Engineering,Madurai,Tier 3,CIVIL,MBC,152.6,53732,40
Vaigai College of Engineering,Madurai,Tier 3,CIVIL,SC,145.2,53732,40
Vaigai College of Engineering,Madurai,Tier 3,CIVIL,ST,145.8,53732,40
Vaigai College of Engineering,Madurai,Tier 3,AI & DS,OC,163.0,58745,49
Vaigai College of Engineering,Madurai,Tier 3,AI & DS,BC,160.5,58745,49
Vaigai College of Engineering,Madurai,Tier 3,AI & DS,BCM,159.7,58745,49
Vaigai College of Engineering,Madurai,Tier 3,AI & DS,MBC,158.3,58745,49
Vaigai College of Engineering,Madurai,Tier 3,AI & DS,SC,153.8,58745,49
Vaigai College of Engineering,Madurai,Tier 3,AI & DS,ST,148.2,58745,49
Vaigai College of Engineering,Madurai,Tier 3,AI & ML,OC,163.3,59385,47
Vaigai College of Engineering,Madurai,Tier 3,AI & ML,BC,160.5,59385,47
Vaigai College of Engineering,Madurai,Tier 3,AI & ML,BCM,159.6,59385,47
Vaigai College of Engineering,Madurai,Tier 3,AI & ML,MBC,157.8,59385,47
Vaigai College of Engineering,Madurai,Tier 3,AI & ML,SC,150.8,59385,47
Vaigai College of Engineering,Madurai,Tier 3,AI & ML,ST,151.8,59385,47
Vandayar Engineering College,Thanjavur,Tier 3,CSE,OC,168.5,87204,70
Vandayar Engineering College,Thanjavur,Tier 3,CSE,BC,167.0,87204,70
Vandayar Engineering College,Thanjavur,Tier 3,CSE,BCM,166.0,87204,70
Vandayar Engineering College,Thanjavur,Tier 3,CSE,MBC,163.1,87204,70
Vandayar Engineering College,Thanjavur,Tier 3,CSE,SC,158.8,87204,70
Vandayar Engineering College,Thanjavur,Tier 3,CSE,ST,155.4,87204,70
Vandayar Engineering College,Thanjavur,Tier 3,IT,OC,167.8,86608,68
Vandayar Engineering College,Thanjavur,Tier 3,IT,BC,165.5,86608,68
Vandayar Engineering College,Thanjavur,Tier 3,IT,BCM,164.8,86608,68
Vandayar Engineering College,Thanjavur,Tier 3,IT,MBC,162.1,86608,68
Vandayar Engineering College,Thanjavur,Tier 3,IT,SC,160.4,86608,68
Vandayar Engineering College,Thanjavur,Tier 3,IT,ST,155.3,86608,68
Vandayar Engineering College,Thanjavur,Tier 3,ECE,OC,166.2,84747,63
Vandayar Engineering College,Thanjavur,Tier 3,ECE,BC,163.5,84747,63
Vandayar Engineering College,Thanjavur,Tier 3,ECE,BCM,162.7,84747,63
Vandayar Engineering College,Thanjavur,Tier 3,ECE,MBC,161.3,84747,63
Vandayar Engineering College,Thanjavur,Tier 3,ECE,SC,157.4,84747,63
Vandayar Engineering College,Thanjavur,Tier 3,ECE,ST,154.1,84747,63
Vandayar Engineering College,Thanjavur,Tier 3,EEE,OC,165.0,84546,62
Vandayar Engineering College,Thanjavur,Tier 3,EEE,BC,162.5,84546,62
Vandayar Engineering College,Thanjavur,Tier 3,EEE,BCM,161.5,84546,62
Vandayar Engineering College,Thanjavur,Tier 3,EEE,MBC,160.3,84546,62
Vandayar Engineering College,Thanjavur,Tier 3,EEE,SC,154.9,84546,62
Vandayar Engineering College,Thanjavur,Tier 3,EEE,ST,150.5,84546,62
Vandayar Engineering College,Thanjavur,Tier 3,MECH,OC,161.7,84488,56
Vandayar Engineering College,Thanjavur,Tier 3,MECH,BC,159.5,84488,56
Vandayar Engineering College,Thanjavur,Tier 3,MECH,BCM,158.7,84488,56
Vandayar Engineering College,Thanjavur,Tier 3,MECH,MBC,156.1,84488,56
Vandayar Engineering College,Thanjavur,Tier 3,MECH,SC,152.1,84488,56
Vandayar Engineering College,Thanjavur,Tier 3,MECH,ST,151.2,84488,56
Vandayar Engineering College,Thanjavur,Tier 3,CIVIL,OC,162.9,81557,52
Vandayar Engineering College,Thanjavur,Tier 3,CIVIL,BC,160.5,81557,52
Vandayar Engineering College,Thanjavur,Tier 3,CIVIL,BCM,159.6,81557,52
Vandayar Engineering College,Thanjavur,Tier 3,CIVIL,MBC,158.1,81557,52
Vandayar Engineering College,Thanjavur,Tier 3,CIVIL,SC,154.2,81557,52
Vandayar Engineering College,Thanjavur,Tier 3,CIVIL,ST,152.2,81557,52
Vandayar Engineering College,Thanjavur,Tier 3,AI & DS,OC,168.5,88474,68
Vandayar Engineering College,Thanjavur,Tier 3,AI & DS,BC,166.5,88474,68
Vandayar Engineering College,Thanjavur,Tier 3,AI & DS,BCM,165.8,88474,68
Vandayar Engineering College,Thanjavur,Tier 3,AI & DS,MBC,163.8,88474,68
Vandayar Engineering College,Thanjavur,Tier 3,AI & DS,SC,159.9,88474,68
Vandayar Engineering College,Thanjavur,Tier 3,AI & DS,ST,155.3,88474,68
Vandayar Engineering College,Thanjavur,Tier 3,AI & ML,OC,167.7,87180,68
Vandayar Engineering College,Thanjavur,Tier 3,AI & ML,BC,166.0,87180,68
Vandayar Engineering College,Thanjavur,Tier 3,AI & ML,BCM,165.1,87180,68
Vandayar Engineering College,Thanjavur,Tier 3,AI & ML,MBC,162.4,87180,68
Vandayar Engineering College,Thanjavur,Tier 3,AI & ML,SC,157.4,87180,68
Vandayar Engineering College,Thanjavur,Tier 3,AI & ML,ST,155.4,87180,68
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,CSE,OC,177.2,81308,70
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,CSE,BC,175.0,81308,70
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,CSE,BCM,174.4,81308,70
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,CSE,MBC,172.1,81308,70
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,CSE,SC,165.8,81308,70
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,CSE,ST,163.3,81308,70
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,IT,OC,175.8,79781,68
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,IT,BC,173.0,79781,68
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,IT,BCM,172.4,79781,68
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,IT,MBC,169.3,79781,68
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,IT,SC,167.8,79781,68
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,IT,ST,158.3,79781,68
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,ECE,OC,175.5,81030,62
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,ECE,BC,173.0,81030,62
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,ECE,BCM,172.0,81030,62
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,ECE,MBC,169.4,81030,62
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,ECE,SC,164.8,81030,62
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,ECE,ST,164.2,81030,62
Varuvan Vadivelan Institute of Technology,Salem,Tier 3,EEE,OC,171.1,80102,62
